timestamp,region,provider,runtime,memorySize,parallel,duration,requestDuration,rpsMean,rpsStdev,rpsMin,rpsMedian,rpsMax,resultMean
2018-01-07T23:57:04.432Z,eu-west-1,aws,nodejs,128,15,1,2.18,719127.47,62972.44,502506,730655,777533,7.67
2018-01-07T23:57:06.613Z,eu-west-1,aws,nodejs,128,15,1,1.32,731945.27,36393.97,622520,740996,775889,-102.73
2018-01-07T23:57:07.938Z,eu-west-1,aws,nodejs,128,15,1,1.29,721316.33,41144.45,624428,734986,769693,-22.67
2018-01-07T23:57:09.231Z,eu-west-1,aws,nodejs,128,15,1,2.2,735385.4,20763.4,695202,732747,775616,-22.27
2018-01-07T23:57:11.432Z,eu-west-1,aws,nodejs,128,15,1,1.17,719386.87,22727.67,673319,721346,756308,27.33
2018-01-07T23:57:12.607Z,eu-west-1,aws,nodejs,128,16,1,2.18,727139.88,25928.56,663545,732113.5,752143,-5.13
2018-01-07T23:57:14.792Z,eu-west-1,aws,nodejs,128,16,1,2.14,711441.69,59505.06,497644,717615.5,774647,4.5
2018-01-07T23:57:16.937Z,eu-west-1,aws,nodejs,128,16,1,2.17,731286.88,21469.62,701991,733808.5,788307,3.63
2018-01-07T23:57:19.113Z,eu-west-1,aws,nodejs,128,16,1,1.55,699993.75,81954.08,493406,720296,781691,70.5
2018-01-07T23:57:20.662Z,eu-west-1,aws,nodejs,128,16,1,2.19,726342.88,29843.11,664414,725897.5,772354,22.56
2018-01-07T23:57:22.855Z,eu-west-1,aws,nodejs,128,16,1,2.24,732657.06,17176.01,693588,736174.5,760670,56.94
2018-01-07T23:57:25.093Z,eu-west-1,aws,nodejs,128,16,1,1.34,713515.38,38282.06,633448,717670,775067,-27.25
2018-01-07T23:57:26.432Z,eu-west-1,aws,nodejs,128,16,1,2.24,730983.56,19529.89,686621,730345.5,761149,-48.81
2018-01-07T23:57:28.672Z,eu-west-1,aws,nodejs,128,16,1,1.32,732489.94,21020.92,684293,729868,769351,146.94
2018-01-07T23:57:29.995Z,eu-west-1,aws,nodejs,128,16,1,1.25,698442.19,79532.72,485557,719520,766649,63.13
2018-01-07T23:57:31.246Z,eu-west-1,aws,nodejs,128,17,1,2.24,722045.24,26684.65,642078,725695,773966,-4.88
2018-01-07T23:57:33.495Z,eu-west-1,aws,nodejs,128,17,1,2.72,722888.06,60376.49,503866,732514,778041,14.12
2018-01-07T23:57:36.217Z,eu-west-1,aws,nodejs,128,17,1,2.21,723379.94,30594.83,636924,720631,758956,47.76
2018-01-07T23:57:38.439Z,eu-west-1,aws,nodejs,128,17,1,1.21,723047.76,65186.5,482402,736377,770758,95.65
2018-01-07T23:57:39.655Z,eu-west-1,aws,nodejs,128,17,1,2.23,736638.24,21273.06,693600,735988,777203,81.24
2018-01-07T23:57:41.889Z,eu-west-1,aws,nodejs,128,17,1,2.16,722923.76,42556.83,626020,717535,785734,-48
2018-01-07T23:57:44.054Z,eu-west-1,aws,nodejs,128,17,1,2.13,725500.59,25808.62,637341,729438,759240,59.65
2018-01-07T23:57:46.190Z,eu-west-1,aws,nodejs,128,17,1,2.25,723466.82,34815.3,614148,726319,765892,-37.06
2018-01-07T23:57:48.444Z,eu-west-1,aws,nodejs,128,17,1,2.21,724213.76,65404.27,484503,742895,770768,102.06
2018-01-07T23:57:50.658Z,eu-west-1,aws,nodejs,128,17,1,1.63,736596.53,25525.22,702430,731589,792811,-17
2018-01-07T23:57:52.294Z,eu-west-1,aws,nodejs,128,18,1,2.3,734240.61,27076.16,676476,730976,791322,-56.11
2018-01-07T23:57:54.597Z,eu-west-1,aws,nodejs,128,18,1,2.21,731161.78,30490.8,639718,731237,777224,13.06
2018-01-07T23:57:56.815Z,eu-west-1,aws,nodejs,128,18,1,2.79,704063.78,82178.85,473574,723988,780878,77.17
2018-01-07T23:57:59.604Z,eu-west-1,aws,nodejs,128,18,1,2.25,725755.17,27583.97,666225,726345,760989,2.11
